rec_id,label,baseline_pred,baseline_prob,baseline_correct,n_shifted_cells,n_shifted_correct,flip_count,flip_rate,conf_drop,mean_shifted_gt_prob,monotonic_axes,n_catastrophic,max_wrong_conf,frac_in_calib_band,flip_rate_sampling_rate,flip_rate_calibration,flip_rate_power_line,conf_drop_sampling_rate,conf_drop_calibration,conf_drop_power_line,category
aaaaafhl_s003_t000,1,1,0.724225,1,12,12,0,0.0,-0.11556366666666673,0.8397886666666667,0,0,0.0,0.08333333333333333,0.0,0.0,0.0,-0.008990249999999977,-0.06260525000000006,-0.27509549999999994,robust_correct
aaaaagfk_s003_t000,0,0,0.170803,1,12,6,6,0.5,0.4061623333333333,0.42303466666666667,1,5,0.999999,0.0,0.5,0.0,1.0,0.31005724999999984,0.07927050000000002,0.82915925,catastrophic_shift
aaaaagsc_s003_t001,1,1,0.803167,1,12,12,0,0.0,-0.1286240833333333,0.9317910833333333,0,0,0.0,0.0,0.0,0.0,0.0,-0.09258425000000003,-0.09645650000000006,-0.19683150000000005,robust_correct
aaaaagsc_s006_t001,1,0,0.410172,0,12,9,9,0.75,-0.37220475,0.78237675,0,0,0.725,0.16666666666666666,0.5,0.75,1.0,-0.25874575,-0.2680417500000001,-0.58982675,shift_recovered
aaaaaguk_s002_t001,0,0,0.012886,1,12,6,6,0.5,0.5171274166666666,0.4699865833333334,1,6,1.0,0.0,0.5,0.0,1.0,0.4974752500000001,0.06684250000000003,0.9870645,catastrophic_shift
aaaaagvx_s002_t000,1,1,0.629256,1,12,11,1,0.08333333333333333,-0.1956863333333333,0.8249423333333333,0,0,0.780776,0.08333333333333333,0.25,0.0,0.0,-0.10008649999999997,-0.11623024999999998,-0.37074224999999994,robust_correct
aaaaagvx_s003_t001,1,0,0.490987,0,12,11,11,0.9166666666666666,-0.3351670833333333,0.8261540833333333,0,0,0.7909120000000001,0.16666666666666666,0.75,1.0,1.0,-0.19058375,-0.3059055000000001,-0.509012,shift_recovered
aaaaagyr_s002_t000,1,0,0.070443,0,12,7,7,0.5833333333333334,-0.5958558333333334,0.6662988333333334,0,1,0.846169,0.25,0.25,0.5,1.0,-0.4235892499999999,-0.43446324999999997,-0.9295149999999999,robust_wrong
aaaaahie_s005_t001,1,1,0.8622,1,12,12,0,0.0,-0.07079141666666677,0.9329914166666667,0,0,0.0,0.08333333333333333,0.0,0.0,0.0,0.04118675000000005,-0.11576324999999998,-0.13779774999999994,robust_correct
aaaaahsv_s002_t000,0,0,0.3721,1,12,4,8,0.6666666666666666,0.3886539166666667,0.23924608333333333,1,8,1.0,0.16666666666666666,0.5,0.5,1.0,0.28536175,0.2527055,0.6278945,catastrophic_shift
aaaaahte_s002_t000,1,1,0.989152,1,12,12,0,0.0,0.008533583333333317,0.9806184166666667,0,0,0.0,0.0,0.0,0.0,0.0,0.008345500000000006,0.02809375000000003,-0.010838499999999973,robust_correct
aaaaahte_s003_t000,1,1,0.966688,1,12,12,0,0.0,-0.007239666666666644,0.9739276666666666,0,0,0.0,0.0,0.0,0.0,0.0,-0.0035720000000000196,0.015161250000000015,-0.03330824999999993,robust_correct
aaaaahuy_s002_t000,1,0,0.12608,0,12,8,8,0.6666666666666666,-0.5552210833333334,0.6813010833333334,0,3,0.883534,0.0,0.5,0.5,1.0,-0.4665982500000001,-0.3251502500000001,-0.87391475,shift_recovered
aaaaahzi_s001_t000,0,0,0.405456,1,12,2,10,0.8333333333333334,0.37376891666666656,0.22077508333333337,1,7,1.0,0.16666666666666666,0.75,0.75,1.0,0.29334,0.2334254999999999,0.5945412499999999,catastrophic_shift
aaaaahzm_s001_t001,0,0,0.409386,1,12,3,9,0.75,0.38305,0.207564,1,8,0.999983,0.25,0.25,1.0,1.0,0.16377474999999997,0.40662499999999996,0.5787502499999999,catastrophic_shift
aaaaahzq_s001_t000,0,0,0.072515,1,12,5,7,0.5833333333333334,0.5284820833333334,0.39900291666666665,1,6,1.0,0.0,0.5,0.25,1.0,0.4687755,0.18921175,0.927459,catastrophic_shift
aaaaahzs_s001_t001,0,0,0.436421,1,12,1,11,0.9166666666666666,0.3688227500000001,0.19475625,1,6,1.0,0.3333333333333333,0.75,1.0,1.0,0.21653375000000008,0.32635700000000006,0.5635775000000001,catastrophic_shift
aaaaaiae_s001_t000,0,0,0.40688,1,12,4,8,0.6666666666666666,0.30612425,0.28699575,1,5,0.999998,0.5,0.25,0.75,1.0,0.17343950000000002,0.15381224999999998,0.591121,catastrophic_shift
aaaaaibx_s001_t000,0,0,0.158049,1,12,7,5,0.4166666666666667,0.3996046666666667,0.4423463333333333,1,5,0.999999,0.08333333333333333,0.25,0.0,1.0,0.20641575,0.15047874999999988,0.8419195,catastrophic_shift
aaaaaiby_s001_t000,0,0,0.070259,1,12,4,8,0.6666666666666666,0.6076308333333333,0.32211016666666664,1,8,1.0,0.0,0.5,0.5,1.0,0.472866,0.42028600000000005,0.9297405000000001,catastrophic_shift
aaaaaici_s001_t000,0,0,0.052305,1,12,5,7,0.5833333333333334,0.5249849999999998,0.4227100000000001,2,5,1.0,0.16666666666666666,0.5,0.25,1.0,0.41639725000000005,0.21087024999999993,0.9476875,catastrophic_shift
aaaaaicn_s001_t000,0,1,0.894347,0,12,1,1,0.08333333333333333,-0.015773416666666665,0.12142641666666666,1,10,1.0,0.16666666666666666,0.25,0.0,0.0,-0.14251725,-0.01045525,0.10565225,robust_wrong
aaaaaijh_s002_t000,1,0,0.022981,0,12,5,5,0.4166666666666667,-0.4758375,0.4988185,0,6,0.97051,0.0,0.25,0.0,1.0,-0.35290025,-0.09759825,-0.9770139999999999,robust_wrong
aaaaaijn_s001_t001,0,0,0.154631,1,12,5,7,0.5833333333333334,0.4700678333333333,0.37530116666666674,1,5,1.0,0.16666666666666666,0.5,0.25,1.0,0.3504632500000001,0.21437675,0.8453635,catastrophic_shift
aaaaairb_s001_t001,0,0,0.368677,1,12,3,9,0.75,0.35654241666666675,0.27478058333333333,1,6,1.0,0.25,0.5,0.75,1.0,0.16442575000000004,0.27407725000000005,0.63112425,catastrophic_shift
aaaaairo_s001_t000,0,0,0.095411,1,12,6,6,0.5,0.4963034166666666,0.40828558333333337,1,5,0.999999,0.16666666666666666,0.25,0.25,1.0,0.3428287499999999,0.2415489999999999,0.9045325,catastrophic_shift
aaaaaitt_s001_t000,0,0,0.134747,1,12,4,8,0.6666666666666666,0.5783450833333335,0.28690791666666665,2,7,1.0,0.08333333333333333,0.5,0.5,1.0,0.46959975000000004,0.4001855,0.8652500000000001,catastrophic_shift
aaaaaiue_s004_t000,1,1,0.585531,1,12,11,1,0.08333333333333333,-0.25450150000000005,0.8400325000000001,0,0,0.729851,0.08333333333333333,0.25,0.0,0.0,-0.12999824999999998,-0.21904075,-0.41446549999999993,robust_correct
aaaaaiuo_s002_t000,0,1,0.570156,0,12,0,0,0.0,0.2557324166666667,0.17411158333333335,1,7,1.0,0.3333333333333333,0.0,0.0,0.0,0.11439949999999999,0.22296300000000002,0.42983475,robust_wrong
aaaaaiwz_s001_t001,0,0,0.469234,1,12,2,10,0.8333333333333334,0.2566783333333334,0.2740876666666667,1,5,1.0,0.25,0.75,0.75,1.0,0.11373375000000008,0.12562525000000002,0.530676,catastrophic_shift
aaaaaiyy_s001_t001,0,0,0.197565,1,12,5,7,0.5833333333333334,0.4569450833333333,0.34548991666666673,1,6,1.0,0.0,0.5,0.25,1.0,0.40594625000000006,0.16254974999999994,0.80233925,catastrophic_shift
aaaaaizd_s001_t001,0,0,0.325535,1,12,4,8,0.6666666666666666,0.364697,0.309768,1,5,1.0,0.3333333333333333,0.5,0.5,1.0,0.22423825000000008,0.19539025,0.6744625,catastrophic_shift
aaaaaizs_s001_t000,0,0,0.381353,1,12,3,9,0.75,0.3628806666666666,0.2557663333333334,1,6,1.0,0.25,0.5,0.75,1.0,0.19348049999999994,0.2765215,0.61864,catastrophic_shift
aaaaajae_s001_t001,0,1,0.825593,0,12,2,2,0.16666666666666666,-0.017236750000000023,0.19164375,1,7,0.999999,0.08333333333333333,0.5,0.0,0.0,-0.173879,-0.05179150000000002,0.17396024999999998,robust_wrong
aaaaajah_s002_t001,1,1,0.680181,1,12,10,2,0.16666666666666666,-0.13013399999999997,0.810315,0,0,0.7412380000000001,0.08333333333333333,0.25,0.25,0.0,-0.0011510000000000131,-0.06944275,-0.3198082499999999,robust_correct
aaaaajah_s004_t000,1,1,0.523436,1,12,9,3,0.25,-0.19902666666666657,0.7224626666666666,0,1,0.944472,0.16666666666666666,0.25,0.5,0.0,-0.06391199999999997,-0.056635749999999985,-0.47653225,catastrophic_shift
aaaaajal_s001_t001,0,0,0.053167,1,12,5,7,0.5833333333333334,0.5298825833333334,0.4169504166666666,1,6,1.0,0.08333333333333333,0.5,0.25,1.0,0.48499325000000004,0.15783400000000003,0.9468205000000001,catastrophic_shift
aaaaajam_s001_t000,1,1,0.674766,1,12,11,1,0.08333333333333333,-0.14668400000000004,0.82145,0,0,0.773406,0.08333333333333333,0.25,0.0,0.0,0.032727249999999986,-0.1475455,-0.32523375,robust_correct
aaaaajar_s001_t001,0,0,0.270259,1,12,3,9,0.75,0.4621925833333333,0.2675484166666667,1,7,1.0,0.16666666666666666,0.5,0.75,1.0,0.33742099999999997,0.31943574999999996,0.729721,catastrophic_shift
aaaaajbb_s001_t000,0,1,0.652986,0,12,2,2,0.16666666666666666,0.13595466666666667,0.21105933333333338,1,7,1.0,0.08333333333333333,0.5,0.0,0.0,-0.051981000000000055,0.11283675000000007,0.34700825,robust_wrong
aaaaajbh_s002_t000,0,0,0.386396,1,12,2,10,0.8333333333333334,0.3539973333333334,0.25960666666666665,1,5,0.999999,0.4166666666666667,0.5,1.0,1.0,0.21844025,0.2315335,0.61201825,catastrophic_shift
aaaaajce_s001_t000,0,0,0.172892,1,12,4,8,0.6666666666666666,0.5543879166666665,0.27272008333333336,2,8,0.999999,0.0,0.5,0.5,1.0,0.4377297499999999,0.3983319999999999,0.827102,catastrophic_shift
aaaaajci_s001_t000,0,0,0.301761,1,12,4,8,0.6666666666666666,0.39087550000000004,0.3073635,1,6,1.0,0.08333333333333333,0.5,0.5,1.0,0.33917775000000006,0.13523000000000007,0.6982187500000001,catastrophic_shift
aaaaajck_s001_t000,0,0,0.047952,1,12,5,7,0.5833333333333334,0.5522419166666668,0.3998060833333333,2,6,1.0,0.08333333333333333,0.5,0.25,1.0,0.5122132500000001,0.19247599999999998,0.9520365,catastrophic_shift
aaaaajct_s001_t000,0,0,0.431929,1,12,3,9,0.75,0.32895908333333335,0.23911191666666665,1,7,1.0,0.4166666666666667,0.5,0.75,1.0,0.170605,0.24820299999999995,0.56806925,catastrophic_shift
aaaaajcu_s001_t000,0,0,0.372131,1,12,3,9,0.75,0.46315116666666667,0.16471783333333334,1,8,1.0,0.25,0.5,0.75,1.0,0.33461675,0.42696824999999994,0.6278684999999999,catastrophic_shift
aaaaajda_s001_t000,0,0,0.042844,1,12,6,6,0.5,0.50947425,0.44768174999999993,2,5,1.0,0.08333333333333333,0.5,0.0,1.0,0.46810474999999996,0.10316874999999992,0.9571492500000001,catastrophic_shift
aaaaajdb_s001_t000,0,0,0.176072,1,12,4,8,0.6666666666666666,0.5375918333333334,0.28633616666666667,2,7,1.0,0.08333333333333333,0.5,0.5,1.0,0.46447924999999995,0.32437125,0.823925,catastrophic_shift
aaaaajdv_s001_t000,0,1,0.711776,0,12,1,1,0.08333333333333333,0.12709541666666668,0.16112858333333335,1,8,1.0,0.0,0.25,0.0,0.0,0.008996000000000004,0.084068,0.28822225,robust_wrong
aaaaajdy_s001_t000,0,0,0.077627,1,12,6,6,0.5,0.48847483333333336,0.43389816666666664,1,6,1.0,0.0,0.5,0.0,1.0,0.46075425000000003,0.08236100000000002,0.92230925,catastrophic_shift
aaaaajdz_s001_t000,0,0,0.346079,1,12,3,9,0.75,0.40897433333333333,0.24494666666666667,1,7,1.0,0.25,0.5,0.75,1.0,0.282068,0.29094074999999997,0.6539142499999999,catastrophic_shift
aaaaajea_s001_t000,0,1,0.660257,0,12,1,1,0.08333333333333333,0.16156550000000003,0.1781775,1,7,1.0,0.25,0.25,0.0,0.0,0.0012370000000000436,0.14372025,0.33973925000000005,robust_wrong
aaaaajen_s001_t000,0,0,0.225899,1,12,6,6,0.5,0.43100408333333334,0.3430969166666667,1,5,1.0,0.16666666666666666,0.25,0.25,1.0,0.2729067500000001,0.24600849999999996,0.774097,catastrophic_shift
aaaaajey_s001_t000,0,0,0.227491,1,12,3,9,0.75,0.5258101666666667,0.24669883333333334,1,8,1.0,0.08333333333333333,0.5,0.75,1.0,0.40435075,0.400587,0.77249275,catastrophic_shift
aaaaajfb_s001_t000,0,0,0.042848,1,12,6,6,0.5,0.5173724166666667,0.4397795833333334,2,6,1.0,0.0,0.5,0.0,1.0,0.55098975,0.04407024999999998,0.95705725,catastrophic_shift
aaaaajfe_s001_t000,0,1,0.545834,0,12,2,2,0.16666666666666666,0.2174161666666666,0.23674983333333335,1,7,1.0,0.3333333333333333,0.25,0.25,0.0,0.14948799999999995,0.04860824999999991,0.45415225,robust_wrong
aaaaajff_s001_t000,0,0,0.089489,1,12,5,7,0.5833333333333334,0.5192685833333334,0.3912424166666666,1,6,1.0,0.08333333333333333,0.5,0.25,1.0,0.47518324999999995,0.17218574999999992,0.9104367499999999,catastrophic_shift
aaaaajfi_s001_t001,0,0,0.138609,1,12,4,8,0.6666666666666666,0.5269223333333333,0.3344686666666667,1,6,1.0,0.0,0.5,0.5,1.0,0.3814875,0.33789199999999997,0.8613875,catastrophic_shift
aaaaajfn_s001_t001,0,0,0.312672,1,12,3,9,0.75,0.44433575000000003,0.24299224999999994,1,7,1.0,0.25,0.5,0.75,1.0,0.3658024999999999,0.27987975,0.687325,catastrophic_shift
aaaaajfy_s001_t000,0,0,0.053649,1,12,6,6,0.5,0.51568025,0.43067075,1,6,1.0,0.08333333333333333,0.5,0.0,1.0,0.48522299999999996,0.11547825,0.9463394999999999,catastrophic_shift
aaaaajga_s001_t001,0,0,0.174068,1,12,4,8,0.6666666666666666,0.5388623333333333,0.28706966666666667,2,8,1.0,0.08333333333333333,0.5,0.5,1.0,0.42368700000000004,0.36696924999999997,0.8259307499999999,catastrophic_shift
aaaaajhy_s001_t000,0,0,0.10824,1,12,5,7,0.5833333333333334,0.48716908333333336,0.40459091666666663,2,5,1.0,0.08333333333333333,0.5,0.25,1.0,0.389007,0.18075174999999988,0.8917485,catastrophic_shift
aaaaajit_s001_t001,0,0,0.06455,1,12,6,6,0.5,0.5102840833333333,0.42516591666666675,1,6,1.0,0.08333333333333333,0.5,0.0,1.0,0.46700775000000005,0.12839975000000003,0.93544475,catastrophic_shift
aaaaajiu_s001_t000,0,1,0.939893,0,12,1,1,0.08333333333333333,-0.029310833333333328,0.08941783333333335,1,11,1.0,0.0,0.25,0.0,0.0,-0.16876225,0.020726750000000016,0.06010300000000002,robust_wrong
aaaaajiy_s001_t001,0,0,0.443993,1,12,1,11,0.9166666666666666,0.2997995833333332,0.25620741666666674,1,5,1.0,0.25,0.75,1.0,1.0,0.14997774999999985,0.19342324999999988,0.55599775,catastrophic_shift
aaaaajiz_s001_t000,0,0,0.0854,1,12,5,7,0.5833333333333334,0.5349138333333332,0.3796861666666667,2,7,1.0,0.0,0.5,0.25,1.0,0.43976375,0.25038249999999995,0.91459525,catastrophic_shift
aaaaajjb_s001_t001,0,0,0.26331,1,12,5,7,0.5833333333333334,0.3976330833333334,0.33905691666666665,1,5,1.0,0.3333333333333333,0.25,0.5,1.0,0.1848685000000001,0.2713442500000001,0.7366865,catastrophic_shift
aaaaajje_s001_t000,0,0,0.066528,1,12,6,6,0.5,0.5144265833333334,0.4190454166666666,1,6,1.0,0.08333333333333333,0.5,0.0,1.0,0.453298,0.15653825,0.9334435,catastrophic_shift
aaaaajjk_s001_t000,0,0,0.352379,1,12,4,8,0.6666666666666666,0.3672910833333333,0.2803299166666667,1,6,1.0,0.25,0.5,0.5,1.0,0.33441875,0.12002550000000001,0.647429,catastrophic_shift
aaaaajna_s001_t000,0,0,0.168255,1,12,6,6,0.5,0.4404925833333333,0.39125241666666666,1,5,0.999999,0.08333333333333333,0.5,0.0,1.0,0.3512535,0.13851924999999998,0.8317049999999999,catastrophic_shift
aaaaajnu_s001_t000,0,0,0.050773,1,12,5,7,0.5833333333333334,0.50054025,0.44868674999999997,2,5,1.0,0.16666666666666666,0.5,0.25,1.0,0.39898975000000003,0.15340600000000015,0.949225,catastrophic_shift
aaaaajon_s001_t000,0,0,0.347033,1,12,5,7,0.5833333333333334,0.3660127500000001,0.28695424999999997,1,6,0.999999,0.4166666666666667,0.5,0.25,1.0,0.3542145000000001,0.09089425000000007,0.6529295000000002,catastrophic_shift
aaaaajoo_s002_t001,1,0,0.172187,0,12,8,8,0.6666666666666666,-0.46813475000000004,0.64032175,0,2,0.8823840000000001,0.3333333333333333,0.5,0.5,1.0,-0.2843835,-0.29231850000000004,-0.82770225,shift_recovered
aaaaajpg_s001_t001,0,0,0.111928,1,12,4,8,0.6666666666666666,0.5437918333333334,0.3442801666666666,1,6,1.0,0.08333333333333333,0.5,0.5,1.0,0.43606425,0.30730075,0.8880105,catastrophic_shift
aaaaajqh_s004_t000,1,1,0.994354,1,12,12,0,0.0,0.010696666666666688,0.9836573333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.025078749999999927,0.01265274999999999,-0.005641500000000077,robust_correct
aaaaajqk_s003_t001,1,1,0.851734,1,12,11,1,0.08333333333333333,-0.05308541666666666,0.9048194166666667,0,0,0.6789430000000001,0.0,0.25,0.0,0.0,0.10794199999999998,-0.1189340000000001,-0.14826425,robust_correct
aaaaajrf_s001_t000,1,1,0.999352,1,12,12,0,0.0,0.001083166666666524,0.9982688333333335,0,0,0.0,0.0,0.0,0.0,0.0,0.002279249999999955,0.0016182499999999322,-0.0006479999999999819,robust_correct
aaaaajrf_s002_t000,1,1,0.998373,1,12,12,0,0.0,-0.00034991666666661647,0.9987229166666666,0,0,0.0,0.0,0.0,0.0,0.0,0.00034074999999988975,0.0002362499999999379,-0.0016267500000000101,robust_correct
aaaaajrf_s003_t002,1,1,0.997081,1,12,12,0,0.0,0.000783583333333393,0.9962974166666666,0,0,0.0,0.0,0.0,0.0,0.0,0.0029489999999999794,0.0023205000000000586,-0.00291874999999997,robust_correct
aaaaajrf_s004_t000,1,1,0.912887,1,12,12,0,0.0,-0.0518236666666666,0.9647106666666666,0,0,0.0,0.0,0.0,0.0,0.0,-0.049003999999999936,-0.019375749999999914,-0.08709124999999995,robust_correct
aaaaajso_s001_t000,1,1,0.967111,1,12,12,0,0.0,0.030507000000000062,0.936604,0,0,0.0,0.0,0.0,0.0,0.0,0.08880975000000013,0.03547499999999992,-0.03276374999999998,robust_correct
aaaaajtg_s001_t000,0,0,0.285312,1,12,3,9,0.75,0.46016083333333335,0.25452716666666664,1,6,1.0,0.16666666666666666,0.5,0.75,1.0,0.31003650000000005,0.35576275,0.71468325,catastrophic_shift
aaaaajtu_s001_t000,0,0,0.141515,1,12,5,7,0.5833333333333334,0.45531833333333327,0.4031666666666667,1,5,1.0,0.08333333333333333,0.25,0.5,1.0,0.24161774999999996,0.2658539999999999,0.8584832499999999,catastrophic_shift
aaaaajuh_s001_t000,1,1,0.998448,1,12,11,1,0.08333333333333333,0.07112441666666647,0.9273235833333335,1,0,0.633699,0.08333333333333333,0.25,0.0,0.0,0.15934650000000006,0.0555755,-0.0015487499999999876,robust_correct
aaaaajun_s001_t000,0,1,0.791014,0,12,0,0,0.0,0.15141675000000002,0.057569249999999995,1,10,1.0,0.0,0.0,0.0,0.0,0.07680550000000003,0.168461,0.20898375,robust_wrong
aaaaajvh_s001_t001,0,0,0.358709,1,12,4,8,0.6666666666666666,0.36715175000000005,0.27413925,1,7,1.0,0.16666666666666666,0.5,0.5,1.0,0.31791300000000006,0.14225375000000007,0.6412885,catastrophic_shift
aaaaajxp_s001_t000,0,1,0.518015,0,12,1,1,0.08333333333333333,0.24751108333333335,0.23447391666666664,1,6,0.999999,0.25,0.25,0.0,0.0,0.10192224999999999,0.158721,0.48189,robust_wrong
aaaaakck_s001_t001,1,1,0.544248,1,12,12,0,0.0,-0.36543766666666655,0.9096856666666665,0,0,0.0,0.08333333333333333,0.0,0.0,0.0,-0.28144250000000004,-0.3591215,-0.45574900000000007,robust_correct
aaaaakcx_s001_t001,1,1,0.990467,1,12,12,0,0.0,0.034072916666666564,0.9563940833333334,0,0,0.0,0.0,0.0,0.0,0.0,0.08831624999999987,0.023376000000000063,-0.009473500000000024,robust_correct
aaaaakcy_s005_t001,1,1,0.998865,1,12,12,0,0.0,-0.00028491666666674575,0.9991499166666667,0,0,0.0,0.0,0.0,0.0,0.0,0.0009065000000000323,-0.0006262499999999394,-0.0011349999999999971,robust_correct
aaaaakdj_s001_t000,1,1,0.508899,1,12,11,1,0.08333333333333333,-0.34011391666666657,0.8490129166666666,0,0,0.555469,0.25,0.0,0.25,0.0,-0.21839549999999996,-0.31084749999999994,-0.4910987499999999,calibration_collapse
aaaaakdo_s001_t000,1,1,0.577276,1,12,11,1,0.08333333333333333,-0.28388950000000013,0.8611655000000001,0,0,0.789037,0.0,0.25,0.0,0.0,-0.15072275000000002,-0.27822225,-0.42272350000000003,robust_correct
aaaaakeq_s001_t000,1,1,0.790017,1,12,11,1,0.08333333333333333,-0.07244241666666651,0.8624594166666665,1,0,0.662613,0.08333333333333333,0.0,0.25,0.0,-0.09748675000000007,0.09014099999999992,-0.20998150000000004,robust_correct
aaaaakeq_s002_t000,1,1,0.784663,1,12,12,0,0.0,-0.10678474999999987,0.8914477499999999,0,0,0.0,0.08333333333333333,0.0,0.0,0.0,-0.08829924999999994,-0.01672225000000005,-0.21533274999999996,robust_correct
aaaaakeq_s003_t000,1,1,0.822217,1,12,11,1,0.08333333333333333,-0.06441858333333328,0.8866355833333333,0,0,0.524348,0.16666666666666666,0.0,0.25,0.0,-0.07538100000000003,0.05990724999999997,-0.177782,robust_correct
aaaaakev_s001_t001,1,1,0.998099,1,12,12,0,0.0,-0.0002658333333331875,0.9983648333333331,0,0,0.0,0.0,0.0,0.0,0.0,0.0002442499999999459,0.0008589999999999431,-0.0019007500000000066,robust_correct
aaaaakev_s002_t000,1,1,0.999126,1,12,12,0,0.0,0.005144249999999961,0.99398175,0,0,0.0,0.0,0.0,0.0,0.0,0.00282249999999995,0.013484000000000052,-0.0008737500000000065,robust_correct
aaaaakft_s001_t000,0,0,0.096364,1,12,5,7,0.5833333333333334,0.53445175,0.36918425,2,6,1.0,0.08333333333333333,0.5,0.25,1.0,0.5120534999999999,0.18767625,0.9036255,catastrophic_shift
aaaaakgp_s001_t001,0,0,0.365434,1,12,3,9,0.75,0.42583841666666666,0.2087275833333333,2,8,1.0,0.3333333333333333,0.75,0.5,1.0,0.36943999999999994,0.27351,0.63456525,catastrophic_shift
aaaaakgu_s001_t000,1,0,0.29171,0,12,8,8,0.6666666666666666,-0.41106975,0.70277975,0,1,0.9415,0.16666666666666666,0.5,0.5,1.0,-0.25434499999999993,-0.2705885,-0.70827575,shift_recovered
aaaaakjk_s002_t002,1,1,0.955082,1,12,12,0,0.0,0.045347666666666675,0.9097343333333333,0,0,0.0,0.08333333333333333,0.0,0.0,0.0,0.10224224999999998,0.07871349999999999,-0.04491275000000006,robust_correct
aaaaakjk_s003_t000,1,1,0.659093,1,12,11,1,0.08333333333333333,-0.19279541666666666,0.8518884166666667,0,0,0.6016889999999999,0.16666666666666666,0.25,0.0,0.0,-0.12250874999999994,-0.1149707499999999,-0.3409067499999999,robust_correct
aaaaakka_s001_t001,0,1,0.571315,0,12,2,2,0.16666666666666666,0.21741449999999998,0.2112705,1,8,1.0,0.25,0.25,0.25,0.0,0.11499974999999996,0.1085625,0.42868125,robust_wrong
aaaaakmg_s003_t001,1,1,0.989671,1,12,12,0,0.0,0.0023447499999998955,0.9873262500000001,0,0,0.0,0.0,0.0,0.0,0.0,0.022523249999999995,-0.005160000000000053,-0.010329000000000033,robust_correct
